make,model,year,vehicle_class,class_simple,engine_displacement_l,cylinders,displacement_per_cyl,fuel_type,fuel_simple,fuel_enc,city_mpg,highway_mpg,combined_mpg,hwy_city_ratio,co2_grams_per_mile,co2_per_mpg,cd,aero_efficiency,year_rel
Maserati,Levante GT,2023,Standard Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,16,22,18,1.375,495.0,27.5,,,13
Maserati,Levante Modena V8,2023,Standard Sport Utility Vehicle 4WD,Other,3.8,8.0,0.475,Premium,premium,2,13,20,16,1.5384615384615385,562.0,35.125,,,13
Maserati,Levante Trofeo,2023,Standard Sport Utility Vehicle 4WD,Other,3.8,8.0,0.475,Premium,premium,2,13,20,16,1.5384615384615385,562.0,35.125,,,13
Mercedes-Benz,AMG SL63 4matic Plus,2022,Minicompact Cars,Other,4.0,8.0,0.5,Premium,premium,2,14,21,16,1.5,546.0,34.125,,,12
Mercedes-Benz,AMG SL55 4matic Plus,2022,Minicompact Cars,Other,4.0,8.0,0.5,Premium,premium,2,14,21,16,1.5,546.0,34.125,,,12
Nissan,Z,2023,Two Seaters,Two Seater,3.0,6.0,0.5,Premium,premium,2,18,24,20,1.3333333333333333,435.0,21.75,,,13
Nissan,Z,2023,Two Seaters,Two Seater,3.0,6.0,0.5,Premium,premium,2,19,28,22,1.4736842105263157,405.0,18.40909090909091,,,13
Audi,A3,2023,Subcompact Cars,Subcompact,2.0,4.0,0.5,Regular,regular,3,28,38,32,1.3571428571428572,276.0,8.625,,,13
Audi,A3 quattro,2023,Subcompact Cars,Subcompact,2.0,4.0,0.5,Regular,regular,3,27,35,30,1.2962962962962963,294.0,9.8,,,13
Chevrolet,Camaro,2023,Subcompact Cars,Subcompact,3.6,6.0,0.6,Regular,regular,3,18,29,22,1.6111111111111112,407.0,18.5,,,13
Subaru,Legacy AWD,2023,Large Cars,Large,2.5,4.0,0.625,Regular,regular,3,27,35,30,1.2962962962962963,295.0,9.833333333333334,,,13
Subaru,Legacy AWD,2023,Large Cars,Large,2.4,4.0,0.6,Regular,regular,3,23,31,26,1.3478260869565217,337.0,12.961538461538462,,,13
Chevrolet,Blazer FWD,2023,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Regular,regular,3,22,29,25,1.3181818181818181,365.0,14.6,,,13
Chevrolet,Blazer AWD,2023,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Regular,regular,3,22,27,24,1.2272727272727273,368.0,15.333333333333334,,,13
Subaru,Outback AWD,2023,Small Sport Utility Vehicle 4WD,Other,2.5,4.0,0.625,Regular,regular,3,26,32,28,1.2307692307692308,314.0,11.214285714285714,,,13
Subaru,Outback AWD,2023,Small Sport Utility Vehicle 4WD,Other,2.4,4.0,0.6,Regular,regular,3,22,29,25,1.3181818181818181,356.0,14.24,,,13
Subaru,Outback Wilderness AWD,2023,Small Sport Utility Vehicle 4WD,Other,2.4,4.0,0.6,Regular,regular,3,21,26,23,1.2380952380952381,378.0,16.434782608695652,,,13
Gmc,Acadia FWD,2023,Standard Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Regular,regular,3,22,29,25,1.3181818181818181,365.0,14.6,,,13
Gmc,Acadia AWD,2023,Standard Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Regular,regular,3,22,27,24,1.2272727272727273,368.0,15.333333333333334,,,13
Volkswagen,Golf-R,2023,Compact Cars,Compact,2.0,4.0,0.5,Premium,premium,2,20,28,23,1.4,382.0,16.608695652173914,,,13
Volkswagen,GTI,2023,Compact Cars,Compact,2.0,4.0,0.5,Regular,regular,3,24,34,28,1.4166666666666667,319.0,11.392857142857142,0.48,70.83333333333334,13
Volkswagen,GTI,2023,Compact Cars,Compact,2.0,4.0,0.5,Regular,regular,3,23,32,27,1.391304347826087,330.0,12.222222222222221,0.48,66.66666666666667,13
Maserati,Ghibli Modena AWD,2023,Midsize Cars,Midsize,3.0,6.0,0.5,Premium,premium,2,17,25,20,1.4705882352941178,457.0,22.85,,,13
Hyundai,Sonata,2023,Large Cars,Large,1.6,4.0,0.4,Regular,regular,3,27,37,31,1.3703703703703705,293.0,9.451612903225806,,,13
Hyundai,Sonata,2023,Large Cars,Large,2.5,4.0,0.625,Regular,regular,3,27,37,31,1.3703703703703705,293.0,9.451612903225806,,,13
Hyundai,Sonata,2023,Large Cars,Large,2.5,4.0,0.625,Regular,regular,3,28,38,32,1.3571428571428572,282.0,8.8125,,,13
Maserati,Quattroporte Modena AWD,2023,Large Cars,Large,3.0,6.0,0.5,Premium,premium,2,17,25,20,1.4705882352941178,457.0,22.85,,,13
Volkswagen,Taos 4motion,2023,Small Sport Utility Vehicle 4WD,Other,1.5,4.0,0.375,Regular,regular,3,25,32,28,1.28,322.0,11.5,,,13
Aston Martin,Vantage V12,2023,Two Seaters,Two Seater,5.2,12.0,0.43333333333333335,Premium,premium,2,14,22,16,1.5714285714285714,548.0,34.25,,,13
Aston Martin,DBS,2023,Minicompact Cars,Other,5.2,12.0,0.43333333333333335,Premium,premium,2,14,22,17,1.5714285714285714,522.0,30.705882352941178,,,13
Aston Martin,DB11 V12,2023,Minicompact Cars,Other,5.2,12.0,0.43333333333333335,Premium,premium,2,14,22,17,1.5714285714285714,522.0,30.705882352941178,,,13
Toyota,GR 86,2023,Minicompact Cars,Other,2.4,4.0,0.6,Premium,premium,2,21,31,25,1.4761904761904763,360.0,14.4,,,13
Toyota,GR 86,2023,Minicompact Cars,Other,2.4,4.0,0.6,Premium,premium,2,20,27,22,1.35,397.0,18.045454545454547,,,13
Audi,S3,2023,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,23,32,26,1.391304347826087,334.0,12.846153846153847,,,13
Volkswagen,Golf-R,2023,Compact Cars,Compact,2.0,4.0,0.5,Premium,premium,2,23,30,26,1.3043478260869565,343.0,13.192307692307692,,,13
Alfa Romeo,Giulia,2023,Midsize Cars,Midsize,2.0,4.0,0.5,Premium,premium,2,24,33,27,1.375,330.0,12.222222222222221,,,13
Alfa Romeo,Giulia,2023,Midsize Cars,Midsize,2.9,6.0,0.48333333333333334,Premium,premium,2,17,25,20,1.4705882352941178,436.0,21.8,,,13
Alfa Romeo,Giulia AWD,2023,Midsize Cars,Midsize,2.0,4.0,0.5,Premium,premium,2,23,31,26,1.3478260869565217,348.0,13.384615384615385,,,13
Jaguar,XF P250,2023,Midsize Cars,Midsize,2.0,4.0,0.5,Premium,premium,2,25,33,28,1.32,317.0,11.321428571428571,,,13
Jaguar,XF P250 AWD,2023,Midsize Cars,Midsize,2.0,4.0,0.5,Premium,premium,2,23,32,26,1.391304347826087,336.0,12.923076923076923,,,13
Jaguar,XF P300 AWD,2023,Midsize Cars,Midsize,2.0,4.0,0.5,Premium,premium,2,22,30,25,1.3636363636363635,352.0,14.08,,,13
Subaru,Impreza 4-Door,2023,Midsize Cars,Midsize,2.0,4.0,0.5,Regular,regular,3,23,31,26,1.3478260869565217,337.0,12.961538461538462,,,13
Subaru,Impreza 4-Door,2023,Midsize Cars,Midsize,2.0,4.0,0.5,Regular,regular,3,28,36,32,1.2857142857142858,280.0,8.75,,,13
Subaru,Impreza Sport 4-Door,2023,Midsize Cars,Midsize,2.0,4.0,0.5,Regular,regular,3,27,36,30,1.3333333333333333,291.0,9.7,,,13
Hyundai,Sonata,2023,Large Cars,Large,2.5,4.0,0.625,Regular,regular,3,23,33,27,1.434782608695652,335.0,12.407407407407407,,,13
Subaru,Impreza 5-Door,2023,Small Station Wagons,Wagon,2.0,4.0,0.5,Regular,regular,3,24,31,26,1.2916666666666667,335.0,12.884615384615385,,,13
Subaru,Impreza 5-Door,2023,Small Station Wagons,Wagon,2.0,4.0,0.5,Regular,regular,3,28,36,31,1.2857142857142858,285.0,9.193548387096774,,,13
Subaru,Impreza Sport 5-Door,2023,Small Station Wagons,Wagon,2.0,4.0,0.5,Regular,regular,3,22,30,25,1.3636363636363635,351.0,14.04,,,13
Subaru,Impreza Sport 5-Door,2023,Small Station Wagons,Wagon,2.0,4.0,0.5,Regular,regular,3,27,35,30,1.2962962962962963,292.0,9.733333333333333,,,13
Acura,MDX FWD,2023,Small Sport Utility Vehicle 2WD,Other,3.5,6.0,0.5833333333333334,Premium,premium,2,19,26,22,1.368421052631579,411.0,18.681818181818183,,,13
Alfa Romeo,Stelvio,2023,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Premium,premium,2,22,29,25,1.3181818181818181,359.0,14.36,,,13
Acura,MDX AWD,2023,Small Sport Utility Vehicle 4WD,Other,3.5,6.0,0.5833333333333334,Premium,premium,2,19,25,21,1.3157894736842106,423.0,20.142857142857142,,,13
Alfa Romeo,Stelvio AWD,2023,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Premium,premium,2,22,28,24,1.2727272727272727,364.0,15.166666666666666,,,13
Alfa Romeo,Stelvio AWD,2023,Small Sport Utility Vehicle 4WD,Other,2.9,6.0,0.48333333333333334,Premium,premium,2,17,23,19,1.3529411764705883,463.0,24.36842105263158,,,13
Infiniti,QX55 AWD,2023,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Premium,premium,2,22,28,25,1.2727272727272727,366.0,14.64,,,13
Jaguar,F-Pace,2023,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Premium,premium,2,22,27,24,1.2272727272727273,365.0,15.208333333333334,,,13
Jaguar,F-Pace P340 MHEV,2023,Small Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,20,27,22,1.35,402.0,18.272727272727273,,,13
Jaguar,F-Pace P400 MHEV,2023,Small Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,19,26,22,1.368421052631579,408.0,18.545454545454547,,,13
Land Rover,Range Rover Velar,2023,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Premium,premium,2,20,26,23,1.3,393.0,17.08695652173913,,,13
Land Rover,Range Rover Velar P340 MHEV,2023,Small Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,20,26,22,1.3,399.0,18.136363636363637,,,13
Land Rover,Range Rover Velar P400 MHEV,2023,Small Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,19,25,21,1.3157894736842106,426.0,20.285714285714285,,,13
Acura,MDX AWD Type-S,2023,Standard Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,17,21,19,1.2352941176470589,474.0,24.94736842105263,,,13
Land Rover,New Range Rover P360 MHEV,2023,Standard Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,18,26,21,1.4444444444444444,427.0,20.333333333333332,,,13
Land Rover,New Range Rover P400 MHEV,2023,Standard Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,18,26,21,1.4444444444444444,427.0,20.333333333333332,,,13
Land Rover,New Range Rover P400 LWB MHEV,2023,Standard Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,18,26,21,1.4444444444444444,427.0,20.333333333333332,,,13
Land Rover,New Range Rover P360 LWB MHEV,2023,Standard Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,18,26,21,1.4444444444444444,427.0,20.333333333333332,,,13
Land Rover,New Range Rover Sport P360 MHEV,2023,Standard Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,19,26,22,1.368421052631579,409.0,18.59090909090909,,,13
Land Rover,New Range Rover Sport P400 MHEV,2023,Standard Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,18,26,21,1.4444444444444444,427.0,20.333333333333332,,,13
Audi,TT Roadster,2023,Two Seaters,Two Seater,2.0,4.0,0.5,Regular,regular,3,23,30,25,1.3043478260869565,347.0,13.88,,,13
Ferrari,F8 Tributo,2023,Two Seaters,Two Seater,3.9,8.0,0.4875,Premium,premium,2,15,19,16,1.2666666666666666,541.0,33.8125,,,13
Ferrari,F8 Spider,2023,Two Seaters,Two Seater,3.9,8.0,0.4875,Premium,premium,2,15,18,16,1.2,552.0,34.5,,,13
Ferrari,812 GTS,2023,Two Seaters,Two Seater,6.5,12.0,0.5416666666666666,Premium,premium,2,12,15,13,1.25,665.0,51.15384615384615,,,13
Ferrari,812 Competizione,2023,Two Seaters,Two Seater,6.5,12.0,0.5416666666666666,Premium,premium,2,12,16,14,1.3333333333333333,652.0,46.57142857142857,,,13
Ferrari,812 Competizione A,2023,Two Seaters,Two Seater,6.5,12.0,0.5416666666666666,Premium,premium,2,12,16,14,1.3333333333333333,648.0,46.285714285714285,,,13
Ferrari,Portofino M,2023,Minicompact Cars,Other,3.9,8.0,0.4875,Premium,premium,2,16,23,19,1.4375,471.0,24.789473684210527,,,13
Audi,S5 Coupe,2023,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,21,30,24,1.4285714285714286,364.0,15.166666666666666,,,13
Audi,S5 Cabriolet,2023,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,21,28,23,1.3333333333333333,375.0,16.304347826086957,,,13
Audi,RS 5 Coupe,2023,Subcompact Cars,Subcompact,2.9,6.0,0.48333333333333334,Premium,premium,2,18,26,21,1.4444444444444444,429.0,20.428571428571427,,,13
Audi,TT Coupe,2023,Subcompact Cars,Subcompact,2.0,4.0,0.5,Regular,regular,3,23,30,25,1.3043478260869565,347.0,13.88,,,13
Audi,TTS Coupe,2023,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,23,31,26,1.3478260869565217,337.0,12.961538461538462,,,13
Bmw,230i Coupe,2023,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,26,35,29,1.3461538461538463,300.0,10.344827586206897,,,13
Bmw,230i xDrive Coupe,2023,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,24,34,28,1.4166666666666667,314.0,11.214285714285714,,,13
Bmw,M240i Coupe,2023,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,22,32,26,1.4545454545454546,343.0,13.192307692307692,,,13
Bmw,M240i xDrive Coupe,2023,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,23,32,26,1.391304347826087,338.0,13.0,,,13
Bmw,430i xDrive Coupe,2023,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,23,33,27,1.434782608695652,327.0,12.11111111111111,,,13
Bmw,430i xDrive Convertible,2023,Subcompact Cars,Subcompact,2.0,4.0,0.5,Premium,premium,2,23,33,27,1.434782608695652,327.0,12.11111111111111,,,13
Bmw,M440i Coupe,2023,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,24,32,27,1.3333333333333333,325.0,12.037037037037036,,,13
Bmw,M440i xDrive Coupe,2023,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,22,31,25,1.4090909090909092,348.0,13.92,,,13
Bmw,M440i Convertible,2023,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,23,31,26,1.3478260869565217,340.0,13.076923076923077,,,13
Bmw,M440i xDrive Convertible,2023,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,22,31,25,1.4090909090909092,348.0,13.92,,,13
Bmw,M4 Coupe,2023,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,16,23,19,1.4375,472.0,24.842105263157894,,,13
Bmw,M4 Competition Coupe,2023,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,16,23,19,1.4375,470.0,24.736842105263158,,,13
Bmw,M4 Competition M xDrive Coupe,2023,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,16,22,18,1.375,477.0,26.5,,,13
Bmw,M4 Competition M xDrive Convertible,2023,Subcompact Cars,Subcompact,3.0,6.0,0.5,Premium,premium,2,16,23,18,1.4375,484.0,26.88888888888889,,,13
Ferrari,Roma,2023,Subcompact Cars,Subcompact,3.9,8.0,0.4875,Premium,premium,2,17,22,19,1.2941176470588236,472.0,24.842105263157894,,,13
Audi,S4,2023,Compact Cars,Compact,3.0,6.0,0.5,Premium,premium,2,21,30,24,1.4285714285714286,364.0,15.166666666666666,,,13
Bmw,228i xDrive Gran Coupe,2023,Compact Cars,Compact,2.0,4.0,0.5,Premium,premium,2,23,33,27,1.434782608695652,330.0,12.222222222222221,,,13
Bmw,228i Gran Coupe,2023,Compact Cars,Compact,2.0,4.0,0.5,Premium,premium,2,24,34,28,1.4166666666666667,315.0,11.25,,,13
Bmw,M340i xDrive Sedan,2023,Compact Cars,Compact,3.0,6.0,0.5,Premium,premium,2,23,32,26,1.391304347826087,339.0,13.038461538461538,,,13
Bmw,M3 Sedan,2023,Compact Cars,Compact,3.0,6.0,0.5,Premium,premium,2,16,23,19,1.4375,472.0,24.842105263157894,,,13
Bmw,M3 Competition Sedan,2023,Compact Cars,Compact,3.0,6.0,0.5,Premium,premium,2,16,23,19,1.4375,470.0,24.736842105263158,,,13
Bmw,M3 Competition M xDrive Sedan,2023,Compact Cars,Compact,3.0,6.0,0.5,Premium,premium,2,16,22,18,1.375,477.0,26.5,,,13
Bmw,M440i Gran Coupe,2023,Compact Cars,Compact,3.0,6.0,0.5,Premium,premium,2,24,32,27,1.3333333333333333,325.0,12.037037037037036,,,13
Bmw,M440i xDrive Gran Coupe,2023,Compact Cars,Compact,3.0,6.0,0.5,Premium,premium,2,22,31,25,1.4090909090909092,348.0,13.92,,,13
Cadillac,CT4,2023,Compact Cars,Compact,2.0,4.0,0.5,Premium,premium,2,23,34,27,1.4782608695652173,331.0,12.25925925925926,,,13
Cadillac,CT4 AWD,2023,Compact Cars,Compact,2.0,4.0,0.5,Premium,premium,2,22,31,26,1.4090909090909092,348.0,13.384615384615385,,,13
Cadillac,CT4,2023,Compact Cars,Compact,2.7,4.0,0.675,Premium,premium,2,21,31,25,1.4761904761904763,356.0,14.24,,,13
Cadillac,CT4 V,2023,Compact Cars,Compact,2.7,4.0,0.675,Premium,premium,2,20,29,23,1.45,385.0,16.73913043478261,,,13
Cadillac,CT4 AWD,2023,Compact Cars,Compact,2.7,4.0,0.675,Premium,premium,2,21,29,24,1.380952380952381,371.0,15.458333333333334,,,13
Cadillac,CT4 V AWD,2023,Compact Cars,Compact,2.7,4.0,0.675,Premium,premium,2,20,28,23,1.4,387.0,16.82608695652174,,,13
Cadillac,CT4 V,2023,Compact Cars,Compact,3.6,6.0,0.6,Premium,premium,2,16,24,19,1.5,478.0,25.157894736842106,,,13
Cadillac,CT4 V,2023,Compact Cars,Compact,3.6,6.0,0.6,Premium,premium,2,15,23,18,1.5333333333333334,488.0,27.11111111111111,,,13
Mitsubishi,Mirage,2023,Compact Cars,Compact,1.2,3.0,0.39999999999999997,Regular,regular,3,33,41,36,1.2424242424242424,242.0,6.722222222222222,,,13
Mitsubishi,Mirage,2023,Compact Cars,Compact,1.2,3.0,0.39999999999999997,Regular,regular,3,36,43,39,1.1944444444444444,225.0,5.769230769230769,,,13
Mitsubishi,Mirage G4,2023,Compact Cars,Compact,1.2,3.0,0.39999999999999997,Regular,regular,3,33,40,35,1.2121212121212122,252.0,7.2,,,13
Mitsubishi,Mirage G4,2023,Compact Cars,Compact,1.2,3.0,0.39999999999999997,Regular,regular,3,35,41,37,1.1714285714285715,235.0,6.351351351351352,,,13
Volkswagen,Jetta,2023,Compact Cars,Compact,1.5,4.0,0.375,Regular,regular,3,29,42,34,1.4482758620689655,265.0,7.794117647058823,0.48,87.5,13
Volkswagen,Jetta,2023,Compact Cars,Compact,1.5,4.0,0.375,Regular,regular,3,31,41,35,1.3225806451612903,256.0,7.314285714285714,0.48,85.41666666666667,13
Volkswagen,Jetta Sport/SE/SEL,2023,Compact Cars,Compact,1.5,4.0,0.375,Regular,regular,3,29,40,33,1.3793103448275863,268.0,8.121212121212121,,,13
Volvo,S60 B5,2023,Compact Cars,Compact,2.0,4.0,0.5,Premium,premium,2,26,35,30,1.3461538461538463,299.0,9.966666666666667,,,13
Volvo,S60 B5 AWD,2023,Compact Cars,Compact,2.0,4.0,0.5,Premium,premium,2,25,33,28,1.32,316.0,11.285714285714286,,,13
Audi,S5 Sportback,2023,Midsize Cars,Midsize,3.0,6.0,0.5,Premium,premium,2,21,30,24,1.4285714285714286,364.0,15.166666666666666,,,13
Audi,RS 5 Sportback,2023,Midsize Cars,Midsize,2.9,6.0,0.48333333333333334,Premium,premium,2,18,25,21,1.3888888888888888,430.0,20.476190476190474,,,13
Bmw,530i Sedan,2023,Midsize Cars,Midsize,2.0,4.0,0.5,Premium,premium,2,25,33,28,1.32,313.0,11.178571428571429,,,13
Bmw,530i xDrive Sedan,2023,Midsize Cars,Midsize,2.0,4.0,0.5,Premium,premium,2,23,32,26,1.391304347826087,332.0,12.76923076923077,,,13
Bmw,540i xDrive Sedan,2023,Midsize Cars,Midsize,3.0,6.0,0.5,Premium,premium,2,22,29,25,1.3181818181818181,352.0,14.08,,,13
Bmw,M550i xDrive Sedan,2023,Midsize Cars,Midsize,4.4,8.0,0.55,Premium,premium,2,17,25,20,1.4705882352941178,446.0,22.3,,,13
Bmw,M5 Sedan,2023,Midsize Cars,Midsize,4.4,8.0,0.55,Premium,premium,2,15,21,17,1.4,522.0,30.705882352941178,,,13
Bmw,M5 Competition Sedan,2023,Midsize Cars,Midsize,4.4,8.0,0.55,Premium,premium,2,15,21,17,1.4,522.0,30.705882352941178,,,13
Cadillac,CT5 AWD,2023,Midsize Cars,Midsize,2.0,4.0,0.5,Premium,premium,2,22,30,25,1.3636363636363635,358.0,14.32,,,13
Cadillac,CT5,2023,Midsize Cars,Midsize,2.0,4.0,0.5,Premium,premium,2,23,33,27,1.434782608695652,333.0,12.333333333333334,,,13
Cadillac,CT5,2023,Midsize Cars,Midsize,3.0,6.0,0.5,Premium,premium,2,19,27,22,1.4210526315789473,405.0,18.40909090909091,,,13
Cadillac,CT5 V,2023,Midsize Cars,Midsize,3.0,6.0,0.5,Premium,premium,2,18,27,21,1.5,423.0,20.142857142857142,,,13
Cadillac,CT5 AWD,2023,Midsize Cars,Midsize,3.0,6.0,0.5,Premium,premium,2,18,26,21,1.4444444444444444,419.0,19.952380952380953,,,13
Cadillac,CT5 V,2023,Midsize Cars,Midsize,6.2,8.0,0.775,Premium,premium,2,13,21,15,1.6153846153846154,592.0,39.46666666666667,,,13
Volvo,S90 B6 AWD,2023,Midsize Cars,Midsize,2.0,4.0,0.5,Premium,premium,2,23,32,26,1.391304347826087,337.0,12.961538461538462,,,13
Hyundai,Sonata Hybrid,2023,Large Cars,Large,2.0,4.0,0.5,Regular,regular,3,45,51,47,1.1333333333333333,189.0,4.0212765957446805,,,13
Hyundai,Sonata Hybrid Blue,2023,Large Cars,Large,2.0,4.0,0.5,Regular,regular,3,50,54,52,1.08,172.0,3.3076923076923075,,,13
Volvo,V60CC B5 AWD,2023,Small Station Wagons,Wagon,2.0,4.0,0.5,Premium,premium,2,23,30,26,1.3043478260869565,339.0,13.038461538461538,,,13
Volvo,V90CC B6 AWD,2023,Midsize Station Wagons,Midsize,2.0,4.0,0.5,Premium,premium,2,22,29,25,1.3181818181818181,352.0,14.08,,,13
Bmw,X3 sDrive30i,2023,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Premium,premium,2,23,29,25,1.2608695652173914,352.0,14.08,,,13
Hyundai,Kona N,2023,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Premium,premium,2,20,27,23,1.35,396.0,17.217391304347824,,,13
Hyundai,Santa Cruz FWD,2023,Small Sport Utility Vehicle 2WD,Other,2.5,4.0,0.625,Regular,regular,3,22,26,23,1.1818181818181819,381.0,16.565217391304348,,,13
Kia,Sorento Hybrid FWD,2023,Small Sport Utility Vehicle 2WD,Other,1.6,4.0,0.4,Regular,regular,3,39,35,37,0.8974358974358975,242.0,6.54054054054054,,,13
Volvo,XC60 B5,2023,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Premium,premium,2,23,30,26,1.3043478260869565,342.0,13.153846153846153,,,13
Volvo,XC40 B4,2023,Small Sport Utility Vehicle 2WD,Other,2.0,4.0,0.5,Premium,premium,2,24,32,27,1.3333333333333333,330.0,12.222222222222221,,,13
Audi,SQ5,2023,Small Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,19,24,21,1.263157894736842,422.0,20.095238095238095,,,13
Audi,SQ5 Sportback,2023,Small Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,19,24,21,1.263157894736842,422.0,20.095238095238095,,,13
Audi,Q3 S-Line,2023,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Regular,regular,3,21,28,24,1.3333333333333333,375.0,15.625,,,13
Bmw,X3 xDrive30i,2023,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Premium,premium,2,21,28,24,1.3333333333333333,369.0,15.375,,,13
Bmw,X3 M40i,2023,Small Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,21,26,23,1.2380952380952381,378.0,16.434782608695652,,,13
Bmw,X3 M,2023,Small Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,15,20,17,1.3333333333333333,519.0,30.529411764705884,,,13
Bmw,X3 M Competition,2023,Small Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,15,20,17,1.3333333333333333,519.0,30.529411764705884,,,13
Bmw,X4 xDrive30i,2023,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Premium,premium,2,21,28,24,1.3333333333333333,369.0,15.375,,,13
Bmw,X4 M40i,2023,Small Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,21,26,23,1.2380952380952381,378.0,16.434782608695652,,,13
Bmw,X4 M,2023,Small Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,15,20,17,1.3333333333333333,519.0,30.529411764705884,,,13
Bmw,X4 M Competition,2023,Small Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,15,20,17,1.3333333333333333,519.0,30.529411764705884,,,13
Hyundai,Santa Cruz AWD,2023,Small Sport Utility Vehicle 4WD,Other,2.5,4.0,0.625,Regular,regular,3,21,25,23,1.1904761904761905,390.0,16.956521739130434,,,13
Hyundai,Santa Cruz AWD,2023,Small Sport Utility Vehicle 4WD,Other,2.5,4.0,0.625,Regular,regular,3,19,27,22,1.4210526315789473,402.0,18.272727272727273,,,13
Jaguar,F-Pace SVR,2023,Small Sport Utility Vehicle 4WD,Other,5.0,8.0,0.625,Premium,premium,2,15,21,17,1.4,509.0,29.941176470588236,,,13
Kia,Sorento Hybrid AWD,2023,Small Sport Utility Vehicle 4WD,Other,1.6,4.0,0.4,Regular,regular,3,36,33,34,0.9166666666666666,262.0,7.705882352941177,,,13
Maserati,Grecale Trofeo,2023,Small Sport Utility Vehicle 4WD,Other,3.0,6.0,0.5,Premium,premium,2,18,25,20,1.3888888888888888,432.0,21.6,,,13
Maserati,Grecale Modena,2023,Small Sport Utility Vehicle 4WD,Other,2.0,4.0,0.5,Premium,premium,2,22,29,25,1.3181818181818181,351.0,14.04,,,13
